timestamp,body_temperature_C,pulse_bpm,motion_level_0_1,pad1_pwm_0_100,pad2_pwm_0_100
2026-02-17 06:02:36.516921,36.471,73,0.111,27,17
2026-02-17 06:02:41.516921,36.521,74,0.232,66,68
2026-02-17 06:02:46.516921,36.521,76,0.332,38,23
2026-02-17 06:02:51.516921,36.524,71,0.177,12,28
2026-02-17 06:02:56.516921,36.525,73,0.207,35,25
2026-02-17 06:03:01.516921,36.5,69,0.078,15,25
2026-02-17 06:03:06.516921,36.492,72,0.112,37,19
2026-02-17 06:03:11.516921,36.54,72,0.13,53,53
2026-02-17 06:03:16.516921,36.527,72,0.143,33,34
2026-02-17 06:03:21.516921,36.511,73,0.318,16,30
2026-02-17 06:03:26.516921,36.502,68,0.035,14,38
2026-02-17 06:03:31.516921,36.509,68,0.134,17,18
2026-02-17 06:03:36.516921,36.551,75,0.132,30,14
2026-02-17 06:03:41.516921,36.501,73,0.22,14,24
2026-02-17 06:03:46.516921,36.504,70,0.088,15,15
2026-02-17 06:03:51.516921,36.529,71,0.141,22,28
2026-02-17 06:03:56.516921,36.526,71,0.092,20,19
2026-02-17 06:04:01.516921,36.537,74,0.242,17,28
2026-02-17 06:04:06.516921,36.494,67,0.142,24,10
2026-02-17 06:04:11.516921,36.515,72,0.217,51,49
2026-02-17 06:04:16.516921,36.507,73,0.136,11,11
2026-02-17 06:04:21.516921,36.502,76,0.222,24,33
2026-02-17 06:04:26.516921,36.483,74,0.344,10,27
2026-02-17 06:04:31.516921,36.563,74,0.333,79,53
2026-02-17 06:04:36.516921,36.567,74,0.208,12,37
2026-02-17 06:04:41.516921,36.535,68,0.029,16,17
2026-02-17 06:04:46.516921,36.552,71,0.21,22,18
2026-02-17 06:04:51.516921,36.576,82,0.806,19,30
2026-02-17 06:04:56.516921,36.577,67,0.136,29,38
2026-02-17 06:05:01.516921,36.557,72,0.222,10,10
2026-02-17 06:05:06.516921,36.568,72,0.147,22,22
2026-02-17 06:05:11.516921,36.57,73,0.187,37,10
2026-02-17 06:05:16.516921,36.519,71,0.198,18,10
2026-02-17 06:05:21.516921,36.481,69,0.132,33,22
2026-02-17 06:05:26.516921,36.491,70,0.044,72,51
2026-02-17 06:05:31.516921,36.491,74,0.386,51,65
2026-02-17 06:05:36.516921,36.519,73,0.173,77,44
2026-02-17 06:05:41.516921,36.54,74,0.074,27,21
2026-02-17 06:05:46.516921,36.532,71,0.089,26,36
2026-02-17 06:05:51.516921,36.547,76,0.259,19,35
2026-02-17 06:05:56.516921,36.534,73,0.138,38,33
2026-02-17 06:06:01.516921,36.551,76,0.143,21,24
2026-02-17 06:06:06.516921,36.553,67,0.13,33,16
2026-02-17 06:06:11.516921,36.568,74,0.13,28,19
2026-02-17 06:06:16.516921,36.563,74,0.448,24,20
2026-02-17 06:06:21.516921,36.568,70,0.161,26,34
2026-02-17 06:06:26.516921,36.567,67,0.038,19,23
2026-02-17 06:06:31.516921,36.559,72,0.197,23,23
2026-02-17 06:06:36.516921,36.563,76,0.328,28,33
2026-02-17 06:06:41.516921,36.532,71,0.0,37,17
2026-02-17 06:06:46.516921,36.547,73,0.263,24,11
2026-02-17 06:06:51.516921,36.504,72,0.12,11,36
2026-02-17 06:06:56.516921,36.503,70,0.162,23,18
2026-02-17 06:07:01.516921,36.47,72,0.279,26,30
2026-02-17 06:07:06.516921,36.498,71,0.263,69,44
2026-02-17 06:07:11.516921,36.479,71,0.082,54,47
2026-02-17 06:07:16.516921,36.534,71,0.109,65,59
2026-02-17 06:07:21.516921,36.56,72,0.223,34,37
2026-02-17 06:07:26.516921,36.569,73,0.292,31,36
2026-02-17 06:07:31.516921,36.572,70,0.115,27,29
2026-02-17 06:07:36.516921,36.578,77,0.205,35,31
2026-02-17 06:07:41.516921,36.523,74,0.201,25,19
2026-02-17 06:07:46.516921,36.546,78,0.29,27,29
2026-02-17 06:07:51.516921,36.568,74,0.215,19,36
2026-02-17 06:07:56.516921,36.586,71,0.106,26,33
2026-02-17 06:08:01.516921,36.586,83,0.743,26,17
2026-02-17 06:08:06.516921,36.585,72,0.176,30,31
2026-02-17 06:08:11.516921,36.603,74,0.379,39,12
2026-02-17 06:08:16.516921,36.586,78,0.618,10,10
2026-02-17 06:08:21.516921,36.594,78,0.262,12,26
2026-02-17 06:08:26.516921,36.607,73,0.281,23,35
2026-02-17 06:08:31.516921,36.597,71,0.257,31,24
2026-02-17 06:08:36.516921,36.582,73,0.214,16,31
2026-02-17 06:08:41.516921,36.579,72,0.078,12,33
2026-02-17 06:08:46.516921,36.57,75,0.215,21,26
2026-02-17 06:08:51.516921,36.598,72,0.307,27,22
2026-02-17 06:08:56.516921,36.588,73,0.182,35,28
2026-02-17 06:09:01.516921,36.545,75,0.194,13,31
2026-02-17 06:09:06.516921,36.56,71,0.085,21,14
2026-02-17 06:09:11.516921,36.543,76,0.345,31,12
2026-02-17 06:09:16.516921,36.531,73,0.363,17,15
2026-02-17 06:09:21.516921,36.518,74,0.152,27,31
2026-02-17 06:09:26.516921,36.521,73,0.38,31,35
2026-02-17 06:09:31.516921,36.515,76,0.484,26,31
2026-02-17 06:09:36.516921,36.548,75,0.189,31,26
2026-02-17 06:09:41.516921,36.561,76,0.284,33,37
2026-02-17 06:09:46.516921,36.575,71,0.174,33,24
2026-02-17 06:09:51.516921,36.62,76,0.286,24,26
2026-02-17 06:09:56.516921,36.635,74,0.234,38,23
2026-02-17 06:10:01.516921,36.621,75,0.369,38,22
2026-02-17 06:10:06.516921,36.611,70,0.022,31,16
2026-02-17 06:10:11.516921,36.59,69,0.153,19,22
2026-02-17 06:10:16.516921,36.589,72,0.157,31,19
2026-02-17 06:10:21.516921,36.571,69,0.196,38,15
2026-02-17 06:10:26.516921,36.54,75,0.202,10,27
2026-02-17 06:10:31.516921,36.535,71,0.296,25,33
2026-02-17 06:10:36.516921,36.495,77,0.62,14,25
2026-02-17 06:10:41.516921,36.53,73,0.264,73,56
2026-02-17 06:10:46.516921,36.53,71,0.0,33,27
2026-02-17 06:10:51.516921,36.521,73,0.2,15,19
2026-02-17 06:10:56.516921,36.53,68,0.121,24,26
2026-02-17 06:11:01.516921,36.503,71,0.066,31,36
2026-02-17 06:11:06.516921,36.518,72,0.161,36,19
2026-02-17 06:11:11.516921,36.518,73,0.193,32,36
2026-02-17 06:11:16.516921,36.551,74,0.269,31,15
2026-02-17 06:11:21.516921,36.553,71,0.0,21,30
2026-02-17 06:11:26.516921,36.549,78,0.348,14,19
2026-02-17 06:11:31.516921,36.56,68,0.04,22,39
2026-02-17 06:11:36.516921,36.534,73,0.289,11,31
2026-02-17 06:11:41.516921,36.547,71,0.167,33,11
2026-02-17 06:11:46.516921,36.57,75,0.192,29,20
2026-02-17 06:11:51.516921,36.557,72,0.091,18,27
2026-02-17 06:11:56.516921,36.552,74,0.376,36,20
2026-02-17 06:12:01.516921,36.521,74,0.235,15,19
2026-02-17 06:12:06.516921,36.538,73,0.194,38,36
2026-02-17 06:12:11.516921,36.531,74,0.22,35,20
2026-02-17 06:12:16.516921,36.549,78,0.609,23,15
2026-02-17 06:12:21.516921,36.55,70,0.234,38,35
2026-02-17 06:12:26.516921,36.589,70,0.075,37,22
2026-02-17 06:12:31.516921,36.585,72,0.079,29,17
2026-02-17 06:12:36.516921,36.581,66,0.0,26,12
2026-02-17 06:12:41.516921,36.541,78,0.236,22,35
2026-02-17 06:12:46.516921,36.509,74,0.137,29,11
2026-02-17 06:12:51.516921,36.555,71,0.166,26,29
2026-02-17 06:12:56.516921,36.531,73,0.225,16,22
2026-02-17 06:13:01.516921,36.52,72,0.0,21,24
2026-02-17 06:13:06.516921,36.511,64,0.124,38,25
2026-02-17 06:13:11.516921,36.511,72,0.207,11,20
2026-02-17 06:13:16.516921,36.542,71,0.192,12,39
2026-02-17 06:13:21.516921,36.512,71,0.188,22,30
2026-02-17 06:13:26.516921,36.512,68,0.006,31,34
2026-02-17 06:13:31.516921,36.474,72,0.216,13,19
2026-02-17 06:13:36.516921,36.508,74,0.257,58,69
2026-02-17 06:13:41.516921,36.518,73,0.321,11,24
2026-02-17 06:13:46.516921,36.518,70,0.0,32,20
2026-02-17 06:13:51.516921,36.49,69,0.014,25,14
2026-02-17 06:13:56.516921,36.539,75,0.214,54,54
2026-02-17 06:14:01.516921,36.543,71,0.162,27,35
2026-02-17 06:14:06.516921,36.531,72,0.215,26,25
2026-02-17 06:14:11.516921,36.524,72,0.169,10,10
2026-02-17 06:14:16.516921,36.55,73,0.122,30,37
2026-02-17 06:14:21.516921,36.535,72,0.0,19,37
2026-02-17 06:14:26.516921,36.514,72,0.0,21,10
2026-02-17 06:14:31.516921,36.526,76,0.357,17,39
2026-02-17 06:14:36.516921,36.515,72,0.264,38,39
2026-02-17 06:14:41.516921,36.506,70,0.049,11,38
2026-02-17 06:14:46.516921,36.511,72,0.385,24,29
2026-02-17 06:14:51.516921,36.475,74,0.196,28,20
2026-02-17 06:14:56.516921,36.498,73,0.377,78,46
2026-02-17 06:15:01.516921,36.539,74,0.195,68,68
2026-02-17 06:15:06.516921,36.531,71,0.193,24,35
2026-02-17 06:15:11.516921,36.539,83,0.853,15,13
2026-02-17 06:15:16.516921,36.533,73,0.207,36,19
2026-02-17 06:15:21.516921,36.47,73,0.042,14,39
2026-02-17 06:15:26.516921,36.486,76,0.193,73,53
2026-02-17 06:15:31.516921,36.495,70,0.015,52,59
2026-02-17 06:15:36.516921,36.531,75,0.176,79,43
2026-02-17 06:15:41.516921,36.523,73,0.252,34,38
2026-02-17 06:15:46.516921,36.5,73,0.229,10,18
2026-02-17 06:15:51.516921,36.535,71,0.155,67,67
2026-02-17 06:15:56.516921,36.499,75,0.287,28,14
2026-02-17 06:16:01.516921,36.509,70,0.069,67,44
2026-02-17 06:16:06.516921,36.485,72,0.136,39,26
2026-02-17 06:16:11.516921,36.53,76,0.317,79,40
2026-02-17 06:16:16.516921,36.546,71,0.288,25,14
2026-02-17 06:16:21.516921,36.527,75,0.246,34,17
2026-02-17 06:16:26.516921,36.495,75,0.456,19,18
2026-02-17 06:16:31.516921,36.53,73,0.154,55,51
2026-02-17 06:16:36.516921,36.545,72,0.176,35,33
2026-02-17 06:16:41.516921,36.557,73,0.312,18,31
2026-02-17 06:16:46.516921,36.589,72,0.305,10,27
2026-02-17 06:16:51.516921,36.535,72,0.114,26,18
2026-02-17 06:16:56.516921,36.541,72,0.125,10,25
2026-02-17 06:17:01.516921,36.48,69,0.058,32,28
2026-02-17 06:17:06.516921,36.524,69,0.0,65,57
2026-02-17 06:17:11.516921,36.509,69,0.066,17,17
2026-02-17 06:17:16.516921,36.476,71,0.255,31,34
2026-02-17 06:17:21.516921,36.504,74,0.021,55,41
2026-02-17 06:17:26.516921,36.501,71,0.129,31,35
2026-02-17 06:17:31.516921,36.504,71,0.227,39,31
2026-02-17 06:17:36.516921,36.514,74,0.252,33,16
2026-02-17 06:17:41.516921,36.565,71,0.215,33,25
2026-02-17 06:17:46.516921,36.604,74,0.084,37,38
2026-02-17 06:17:51.516921,36.624,75,0.35,37,12
2026-02-17 06:17:56.516921,36.648,76,0.208,25,37
2026-02-17 06:18:01.516921,36.67,72,0.288,24,28
2026-02-17 06:18:06.516921,36.657,75,0.282,38,35
2026-02-17 06:18:11.516921,36.621,73,0.259,13,20
2026-02-17 06:18:16.516921,36.614,74,0.269,36,16
2026-02-17 06:18:21.516921,36.606,69,0.231,28,20
2026-02-17 06:18:26.516921,36.616,74,0.199,30,25
2026-02-17 06:18:31.516921,36.614,72,0.056,26,17
2026-02-17 06:18:36.516921,36.588,74,0.226,34,27
2026-02-17 06:18:41.516921,36.576,70,0.026,19,37
2026-02-17 06:18:46.516921,36.575,68,0.116,30,24
2026-02-17 06:18:51.516921,36.523,71,0.202,15,30
2026-02-17 06:18:56.516921,36.499,70,0.027,24,19
2026-02-17 06:19:01.516921,36.521,79,0.318,56,46
2026-02-17 06:19:06.516921,36.466,74,0.24,35,15
2026-02-17 06:19:11.516921,36.495,74,0.21,60,59
2026-02-17 06:19:16.516921,36.482,72,0.193,75,60
2026-02-17 06:19:21.516921,36.525,73,0.251,79,52
2026-02-17 06:19:26.516921,36.537,75,0.187,31,27
2026-02-17 06:19:31.516921,36.518,80,0.436,36,17
2026-02-17 06:19:36.516921,36.492,70,0.252,16,26
2026-02-17 06:19:41.516921,36.548,73,0.284,67,43
2026-02-17 06:19:46.516921,36.55,76,0.366,39,29
2026-02-17 06:19:51.516921,36.528,74,0.316,18,32
2026-02-17 06:19:56.516921,36.508,71,0.17,39,15
2026-02-17 06:20:01.516921,36.49,75,0.189,21,34
2026-02-17 06:20:06.516921,36.51,72,0.38,55,66
2026-02-17 06:20:11.516921,36.501,70,0.128,30,16
2026-02-17 06:20:16.516921,36.488,75,0.341,10,13
2026-02-17 06:20:21.516921,36.507,73,0.193,54,62
2026-02-17 06:20:26.516921,36.519,70,0.163,19,36
2026-02-17 06:20:31.516921,36.499,70,0.223,22,15
2026-02-17 06:20:36.516921,36.505,74,0.083,66,42
2026-02-17 06:20:41.516921,36.471,73,0.213,27,22
2026-02-17 06:20:46.516921,36.531,71,0.209,77,56
2026-02-17 06:20:51.516921,36.513,73,0.203,13,27
2026-02-17 06:20:56.516921,36.548,69,0.195,38,36
2026-02-17 06:21:01.516921,36.562,73,0.202,37,16
2026-02-17 06:21:06.516921,36.537,73,0.056,33,25
2026-02-17 06:21:11.516921,36.509,71,0.21,25,12
2026-02-17 06:21:16.516921,36.508,68,0.198,26,27
2026-02-17 06:21:21.516921,36.483,72,0.333,35,15
2026-02-17 06:21:26.516921,36.524,70,0.154,75,68
2026-02-17 06:21:31.516921,36.505,71,0.188,32,12
2026-02-17 06:21:36.516921,36.501,86,0.9,21,14
2026-02-17 06:21:41.516921,36.479,73,0.186,24,21
2026-02-17 06:21:46.516921,36.52,74,0.236,73,59
2026-02-17 06:21:51.516921,36.485,75,0.305,15,25
2026-02-17 06:21:56.516921,36.54,71,0.278,73,49
2026-02-17 06:22:01.516921,36.558,76,0.287,34,26
2026-02-17 06:22:06.516921,36.556,73,0.328,27,34
2026-02-17 06:22:11.516921,36.5,71,0.2,25,11
2026-02-17 06:22:16.516921,36.555,74,0.166,54,52
2026-02-17 06:22:21.516921,36.556,72,0.105,35,39
2026-02-17 06:22:26.516921,36.537,73,0.178,24,30
2026-02-17 06:22:31.516921,36.527,75,0.177,39,22
2026-02-17 06:22:36.516921,36.521,76,0.283,38,15
2026-02-17 06:22:41.516921,36.511,75,0.193,25,12
2026-02-17 06:22:46.516921,36.503,73,0.054,33,13
2026-02-17 06:22:51.516921,36.495,72,0.139,10,37
2026-02-17 06:22:56.516921,36.534,73,0.124,71,69
2026-02-17 06:23:01.516921,36.501,74,0.05,21,17
2026-02-17 06:23:06.516921,36.507,76,0.296,24,24
2026-02-17 06:23:11.516921,36.513,73,0.144,13,17
2026-02-17 06:23:16.516921,36.502,72,0.254,33,21
2026-02-17 06:23:21.516921,36.467,72,0.115,16,27
2026-02-17 06:23:26.516921,36.488,72,0.258,54,65
2026-02-17 06:23:31.516921,36.515,76,0.204,74,54
2026-02-17 06:23:36.516921,36.507,72,0.281,25,30
2026-02-17 06:23:41.516921,36.531,75,0.273,27,11
2026-02-17 06:23:46.516921,36.521,73,0.287,21,16
2026-02-17 06:23:51.516921,36.495,72,0.184,35,17
2026-02-17 06:23:56.516921,36.496,74,0.224,59,53
2026-02-17 06:24:01.516921,36.515,72,0.192,57,51
2026-02-17 06:24:06.516921,36.534,71,0.159,35,26
2026-02-17 06:24:11.516921,36.521,73,0.271,19,29
2026-02-17 06:24:16.516921,36.53,72,0.216,33,25
2026-02-17 06:24:21.516921,36.476,74,0.136,13,14
2026-02-17 06:24:26.516921,36.502,76,0.278,65,69
2026-02-17 06:24:31.516921,36.481,76,0.302,39,33
2026-02-17 06:24:36.516921,36.508,70,0.154,78,66
2026-02-17 06:24:41.516921,36.49,73,0.163,15,20
2026-02-17 06:24:46.516921,36.512,75,0.253,65,57
2026-02-17 06:24:51.516921,36.516,74,0.266,30,17
2026-02-17 06:24:56.516921,36.5,73,0.268,10,19
2026-02-17 06:25:01.516921,36.481,67,0.075,34,23
2026-02-17 06:25:06.516921,36.463,75,0.294,69,46
2026-02-17 06:25:11.516921,36.466,73,0.361,58,45
2026-02-17 06:25:16.516921,36.477,70,0.106,57,64
2026-02-17 06:25:21.516921,36.478,68,0.288,60,69
2026-02-17 06:25:26.516921,36.497,74,0.15,60,56
2026-02-17 06:25:31.516921,36.499,77,0.272,74,63
2026-02-17 06:25:36.516921,36.545,69,0.096,51,54
2026-02-17 06:25:41.516921,36.497,74,0.209,18,31
2026-02-17 06:25:46.516921,36.518,72,0.119,70,57
2026-02-17 06:25:51.516921,36.498,72,0.278,19,19
2026-02-17 06:25:56.516921,36.535,70,0.0,70,49
2026-02-17 06:26:01.516921,36.517,72,0.158,34,14
2026-02-17 06:26:06.516921,36.511,69,0.087,26,13
2026-02-17 06:26:11.516921,36.532,74,0.262,25,32
2026-02-17 06:26:16.516921,36.556,73,0.085,23,14
2026-02-17 06:26:21.516921,36.536,74,0.255,25,39
2026-02-17 06:26:26.516921,36.51,75,0.17,15,19
2026-02-17 06:26:31.516921,36.499,73,0.414,13,11
2026-02-17 06:26:36.516921,36.535,69,0.047,63,47
2026-02-17 06:26:41.516921,36.519,74,0.252,21,19
2026-02-17 06:26:46.516921,36.539,71,0.229,28,20
2026-02-17 06:26:51.516921,36.527,70,0.039,20,36
2026-02-17 06:26:56.516921,36.492,74,0.139,21,31
2026-02-17 06:27:01.516921,36.506,70,0.129,55,57
2026-02-17 06:27:06.516921,36.491,74,0.318,36,13
2026-02-17 06:27:11.516921,36.503,72,0.151,61,55
2026-02-17 06:27:16.516921,36.505,72,0.122,33,14
2026-02-17 06:27:21.516921,36.489,70,0.114,29,11
2026-02-17 06:27:26.516921,36.514,84,0.761,69,44
2026-02-17 06:27:31.516921,36.479,77,0.259,20,10
2026-02-17 06:27:36.516921,36.503,73,0.098,51,54
2026-02-17 06:27:41.516921,36.522,74,0.231,13,32
2026-02-17 06:27:46.516921,36.482,65,0.016,19,13
2026-02-17 06:27:51.516921,36.471,72,0.14,55,49
2026-02-17 06:27:56.516921,36.517,72,0.336,77,54
2026-02-17 06:28:01.516921,36.478,65,0.101,15,25
2026-02-17 06:28:06.516921,36.511,67,0.051,77,58
2026-02-17 06:28:11.516921,36.513,72,0.104,28,26
2026-02-17 06:28:16.516921,36.526,70,0.206,26,38
2026-02-17 06:28:21.516921,36.482,73,0.128,11,35
2026-02-17 06:28:26.516921,36.477,76,0.269,50,53
2026-02-17 06:28:31.516921,36.515,71,0.271,78,59
2026-02-17 06:28:36.516921,36.498,73,0.13,24,37
2026-02-17 06:28:41.516921,36.537,74,0.136,52,46
2026-02-17 06:28:46.516921,36.528,79,0.619,29,11
2026-02-17 06:28:51.516921,36.531,71,0.289,28,35
2026-02-17 06:28:56.516921,36.534,74,0.321,13,33
2026-02-17 06:29:01.516921,36.547,71,0.171,35,32
2026-02-17 06:29:06.516921,36.502,72,0.228,18,20
2026-02-17 06:29:11.516921,36.477,75,0.126,29,24
2026-02-17 06:29:16.516921,36.514,78,0.573,58,61
2026-02-17 06:29:21.516921,36.509,70,0.024,27,35
2026-02-17 06:29:26.516921,36.543,74,0.292,18,36
2026-02-17 06:29:31.516921,36.549,70,0.085,14,30
2026-02-17 06:29:36.516921,36.535,74,0.088,22,18
2026-02-17 06:29:41.516921,36.532,71,0.21,37,19
2026-02-17 06:29:46.516921,36.526,70,0.088,24,36
2026-02-17 06:29:51.516921,36.525,76,0.285,35,14
2026-02-17 06:29:56.516921,36.505,74,0.23,25,12
2026-02-17 06:30:01.516921,36.502,69,0.022,19,28
2026-02-17 06:30:06.516921,36.508,68,0.198,11,37
2026-02-17 06:30:11.516921,36.505,73,0.118,11,34
2026-02-17 06:30:16.516921,36.529,74,0.335,39,15
2026-02-17 06:30:21.516921,36.512,70,0.11,37,28
2026-02-17 06:30:26.516921,36.508,76,0.458,23,31
2026-02-17 06:30:31.516921,36.495,70,0.019,25,30
2026-02-17 06:30:36.516921,36.532,76,0.42,79,47
2026-02-17 06:30:41.516921,36.519,70,0.044,22,10
2026-02-17 06:30:46.516921,36.476,74,0.439,26,19
2026-02-17 06:30:51.516921,36.491,73,0.355,51,61
2026-02-17 06:30:56.516921,36.555,71,0.317,72,68
2026-02-17 06:31:01.516921,36.513,71,0.003,33,22
2026-02-17 06:31:06.516921,36.489,78,0.405,10,23
2026-02-17 06:31:11.516921,36.487,72,0.088,56,61
2026-02-17 06:31:16.516921,36.476,71,0.077,60,68
2026-02-17 06:31:21.516921,36.553,72,0.216,69,51
2026-02-17 06:31:26.516921,36.562,75,0.294,32,22
2026-02-17 06:31:31.516921,36.573,74,0.201,25,32
2026-02-17 06:31:36.516921,36.6,72,0.31,33,31
2026-02-17 06:31:41.516921,36.556,75,0.337,19,20
2026-02-17 06:31:46.516921,36.544,74,0.23,15,17
2026-02-17 06:31:51.516921,36.556,70,0.152,16,35
2026-02-17 06:31:56.516921,36.527,71,0.221,11,34
2026-02-17 06:32:01.516921,36.495,75,0.261,25,31
2026-02-17 06:32:06.516921,36.467,68,0.076,56,42
2026-02-17 06:32:11.516921,36.511,75,0.303,79,45
2026-02-17 06:32:16.516921,36.499,68,0.061,31,21
2026-02-17 06:32:21.516921,36.513,67,0.042,79,60
2026-02-17 06:32:26.516921,36.471,73,0.318,22,16
2026-02-17 06:32:31.516921,36.477,71,0.017,54,47
2026-02-17 06:32:36.516921,36.493,72,0.17,57,62
2026-02-17 06:32:41.516921,36.485,74,0.192,57,49
2026-02-17 06:32:46.516921,36.516,74,0.282,66,68
2026-02-17 06:32:51.516921,36.512,70,0.243,38,38
2026-02-17 06:32:56.516921,36.527,73,0.264,26,39
2026-02-17 06:33:01.516921,36.551,72,0.233,25,14
2026-02-17 06:33:06.516921,36.532,76,0.202,32,27
2026-02-17 06:33:11.516921,36.527,72,0.19,17,33
2026-02-17 06:33:16.516921,36.507,69,0.202,20,12
2026-02-17 06:33:21.516921,36.509,71,0.123,34,39
2026-02-17 06:33:26.516921,36.534,68,0.043,29,37
2026-02-17 06:33:31.516921,36.507,70,0.232,13,20
2026-02-17 06:33:36.516921,36.498,71,0.151,39,31
2026-02-17 06:33:41.516921,36.504,69,0.007,62,46
2026-02-17 06:33:46.516921,36.492,70,0.208,29,17
2026-02-17 06:33:51.516921,36.512,74,0.349,71,45
2026-02-17 06:33:56.516921,36.521,71,0.18,29,14
2026-02-17 06:34:01.516921,36.515,71,0.28,30,14
2026-02-17 06:34:06.516921,36.464,69,0.114,36,13
2026-02-17 06:34:11.516921,36.542,73,0.312,68,56
2026-02-17 06:34:16.516921,36.511,76,0.277,19,14
2026-02-17 06:34:21.516921,36.554,70,0.157,33,15
2026-02-17 06:34:26.516921,36.579,74,0.203,31,31
2026-02-17 06:34:31.516921,36.545,73,0.091,26,16
2026-02-17 06:34:36.516921,36.527,74,0.217,34,26
2026-02-17 06:34:41.516921,36.506,69,0.126,11,37
2026-02-17 06:34:46.516921,36.529,77,0.345,31,32
2026-02-17 06:34:51.516921,36.471,85,0.789,10,17
2026-02-17 06:34:56.516921,36.505,73,0.147,60,52
2026-02-17 06:35:01.516921,36.557,74,0.239,29,22
2026-02-17 06:35:06.516921,36.517,73,0.082,32,18
2026-02-17 06:35:11.516921,36.512,73,0.153,10,24
2026-02-17 06:35:16.516921,36.494,70,0.16,34,12
2026-02-17 06:35:21.516921,36.527,74,0.187,59,65
2026-02-17 06:35:26.516921,36.524,71,0.1,11,21
2026-02-17 06:35:31.516921,36.544,72,0.138,25,37
2026-02-17 06:35:36.516921,36.545,71,0.171,16,20
2026-02-17 06:35:41.516921,36.56,72,0.163,21,32
2026-02-17 06:35:46.516921,36.535,72,0.224,39,14
2026-02-17 06:35:51.516921,36.554,75,0.336,27,32
2026-02-17 06:35:56.516921,36.561,70,0.0,24,20
2026-02-17 06:36:01.516921,36.549,76,0.193,15,31
2026-02-17 06:36:06.516921,36.54,70,0.078,21,20
2026-02-17 06:36:11.516921,36.521,74,0.264,28,17
2026-02-17 06:36:16.516921,36.524,73,0.218,33,34
2026-02-17 06:36:21.516921,36.53,70,0.13,33,22
2026-02-17 06:36:26.516921,36.521,72,0.211,18,10
2026-02-17 06:36:31.516921,36.497,71,0.214,15,39
2026-02-17 06:36:36.516921,36.5,74,0.121,64,40
2026-02-17 06:36:41.516921,36.498,71,0.132,33,18
2026-02-17 06:36:46.516921,36.512,75,0.276,72,46
2026-02-17 06:36:51.516921,36.52,77,0.234,36,39
2026-02-17 06:36:56.516921,36.524,74,0.164,32,19
2026-02-17 06:37:01.516921,36.485,71,0.228,18,35
2026-02-17 06:37:06.516921,36.515,71,0.128,59,60
2026-02-17 06:37:11.516921,36.501,73,0.181,35,25
2026-02-17 06:37:16.516921,36.496,81,0.604,13,34
2026-02-17 06:37:21.516921,36.528,70,0.204,73,65
2026-02-17 06:37:26.516921,36.49,75,0.135,17,18
2026-02-17 06:37:31.516921,36.543,77,0.358,72,64
2026-02-17 06:37:36.516921,36.574,71,0.272,35,28
2026-02-17 06:37:41.516921,36.557,72,0.048,33,28
2026-02-17 06:37:46.516921,36.545,71,0.125,21,10
2026-02-17 06:37:51.516921,36.538,70,0.035,23,28
2026-02-17 06:37:56.516921,36.561,71,0.124,24,25
2026-02-17 06:38:01.516921,36.587,77,0.314,39,26
2026-02-17 06:38:06.516921,36.582,73,0.145,14,37
2026-02-17 06:38:11.516921,36.59,71,0.195,33,10
2026-02-17 06:38:16.516921,36.564,69,0.089,37,25
2026-02-17 06:38:21.516921,36.566,73,0.168,11,38
2026-02-17 06:38:26.516921,36.531,72,0.171,17,19
2026-02-17 06:38:31.516921,36.559,74,0.224,10,19
2026-02-17 06:38:36.516921,36.538,78,0.353,11,22
2026-02-17 06:38:41.516921,36.532,68,0.099,11,23
2026-02-17 06:38:46.516921,36.532,80,0.712,25,20
2026-02-17 06:38:51.516921,36.526,74,0.195,31,36
2026-02-17 06:38:56.516921,36.531,69,0.199,28,18
2026-02-17 06:39:01.516921,36.524,71,0.107,12,10
2026-02-17 06:39:06.516921,36.536,76,0.252,23,12
2026-02-17 06:39:11.516921,36.509,73,0.271,19,34
2026-02-17 06:39:16.516921,36.534,73,0.126,30,34
2026-02-17 06:39:21.516921,36.537,68,0.046,32,28
2026-02-17 06:39:26.516921,36.551,66,0.097,33,30
2026-02-17 06:39:31.516921,36.528,81,0.69,14,21
2026-02-17 06:39:36.516921,36.576,71,0.241,21,38
2026-02-17 06:39:41.516921,36.571,71,0.043,11,28
2026-02-17 06:39:46.516921,36.524,74,0.353,13,23
2026-02-17 06:39:51.516921,36.502,75,0.137,39,21
2026-02-17 06:39:56.516921,36.525,73,0.151,32,17
2026-02-17 06:40:01.516921,36.498,73,0.213,19,10
2026-02-17 06:40:06.516921,36.507,76,0.363,57,47
2026-02-17 06:40:11.516921,36.471,70,0.075,36,34
2026-02-17 06:40:16.516921,36.499,72,0.0,52,67
2026-02-17 06:40:21.516921,36.531,74,0.099,74,50
2026-02-17 06:40:26.516921,36.509,74,0.175,26,19
2026-02-17 06:40:31.516921,36.523,71,0.136,27,29
2026-02-17 06:40:36.516921,36.51,74,0.155,34,23
2026-02-17 06:40:41.516921,36.473,67,0.0,29,12
2026-02-17 06:40:46.516921,36.497,73,0.358,73,40
